Latitude,Longitude
19.56755,54.95415
19.3895,54.467
18.46883,54.17483
18.205,54.29783
19.11067,54.81633
18.21917,54.31533
18.21917,54.31533
19.0095,54.50217
18.35117,54.532
18.18467,54.58917
18.515,54.1055
19.2195,54.92133
18.52867,54.642
18.87717,54.3675
18.26667,54.425
19.1175,54.82683
18.63867,54.72383
18.6275,54.7425
18.17417,54.28133
18.222,54.31783
18.36367,54.56533
18.5745,54.59033
18.5345,54.64
18.585,54.28
18.647,54.1755
18.43033,54.23717
19.1275,54.77533
18.59083,54.543
18.63333,54.3475
18.7645,54.32217
18.85033,54.3845
18.66667,54.15083
18.64717,54.52833
18.72883,54.57717
18.4605,54.658
18.39317,54.66433
19.1465,54.64783
18.926,54.39888
18.45428,54.43658
18.69617,54.37
18.2735,54.21367
18.24233,54.1065
18.96217,54.18967
18.88333,54.68383
18.64867,54.43083
19.08833,54.79267
18.68783,54.41217
18.45333,54.16667
18.53333,54.13333
18.51667,54.23333
19.2872,54.63597
19.55387,54.03053
19.29528,54.89278
19.37306,54.7625
18.56783,54.42683
18.48683,54.35033
19.3695,54.53817
18.49767,54.33017
18.42083,54.428
18.78383,54.42017
19.17017,54.56867
19.05767,54.54567
18.99317,54.27933
18.67267,54.42917
19.26444,54.81861
18.95167,54.28117
18.76433,54.387
18.918,54.35383
18.93583,54.3195
18.9895,54.43417
19.323,54.53717
18.32117,54.1995
18.96133,54.3685
18.55933,54.49467
18.88133,54.39867
19.25889,54.83833
19.185,54.631
19.27139,54.84722
19.13333,54.65267
18.58333,54.13333
18.69542,54.47425
18.72858,54.53281
19.35514,54.86961
18.67458,54.43995
19.12944,54.36861
18.4517,54.20653
18.16358,54.27542
18.66975,54.21358
18.3115,54.12833
19.01075,54.53743
18.46,54.058
19.14611,54.40111
18.69667,54.37167
18.712,54.40033
18.57083,54.449
19.1425,54.76917
18.82583,54.4295
18.94267,54.319
18.4015,54.32383
18.9665,54.28167
18.40617,54.31367
18.977,54.37467
19.0275,54.68083
18.92283,54.57283
18.47203,54.1284
18.92618,54.7253
19.28967,54.55092
18.95108,54.51506
18.91567,54.49519
18.93672,54.476
19.13703,54.82478
19.17098,54.69008
19.04562,54.58178
19.055,54.57889
19.05822,54.57192
18.99227,54.47117
18.72397,54.5406
18.5979,54.45062
18.67877,54.2876
18.39778,54.49128
18.3347,54.4026
18.36015,54.39437
18.35967,54.40705
18.36002,54.40972
19.0475,54.59194
18.88617,54.46905
18.9914,54.68027
19.1052,54.80602
19.13905,54.87353
19.179,54.93267
19.17277,54.92233
19.18085,54.9247
18.322,54.148
18.425,54.158
19.05889,54.615
18.53958,54.57358
18.86958,54.22956
18.73244,54.37936
18.71122,54.160306
18.317,54.202
18.259,54.02947
19.43382,54.69043
19.36518,54.51565
19.36222,54.51893
19.37243,54.52335
19.04056,54.58167
19.26465,54.49753
19.2701,54.49733
19.6457,54.24753
19.65395,54.2377
19.61972,54.14843
19.61977,54.14807
19.55838,54.12582
18.0901,54.08788
18.18535,54.269
18.188,54.2698
19.05139,54.56194
18.20358,54.29502
18.21135,54.2995
18.38863,54.5411
18.46253,54.65335
19.10978,54.81697
19.09578,54.80188
19.14333,54.65583
19.06252,54.55953
18.92783,54.60623
18.94895,54.68008
19.05389,54.56722
18.86622,54.67967
18.52065,54.47985
18.72892,54.37255
19.11453,54.81357
18.91455,54.47293
19.03582,54.50745
19.01508,54.57903
18.87403,54.4807
18.99178,54.59548
18.61798,54.27775
18.65073,54.69992
18.29658,54.14983
18.65147,54.69853
18.98073,54.6486
19.05502,54.54472
18.91025,54.63185
19.08188,54.71472
19.13873,54.66188
18.97752,54.62923
19.06278,54.55944
19.12132,54.82375
18.95435,54.6369
19.08188,54.71472
18.98955,54.68367
19.30085,54.83333
19.18687,54.8817
19.1823,54.88755
19.13952,54.66558
18.9842,54.64507
19.00318,54.611
19.06278,54.56
18.49222,54.1814
18.57053,54.164
19.11582,54.59603
19.15823,54.88668
19.06389,54.56389
19.0625,54.55222
19.24528,54.46278
19.393,54.55417
19.06917,54.53472
19.06667,54.5325
19.09222,54.50389
18.92056,54.61639
18.92722,54.57972
18.92972,54.57139
18.93833,54.50133
18.84722,54.47306
18.85639,54.47528
18.87222,54.47861
18.88306,54.46583
18.85972,54.47056
18.21167,54.14833
18.34167,54.195
18.38833,54.295
18.405,54.245
18.26167,54.24333
18.68667,54.41833
18.83667,54.27
18.26333,54.24667
18.18333,54.145
18.38833,54.26667
18.71333,54.10833
18.39333,54.16667
19.30333,54.59833
18.39333,54.16667
19.41667,54.75667
18.18333,54.12333
19.41833,54.76333
19.39333,54.78
18.23833,54.135
18.26333,54.06833
18.80167,54.29
18.49333,54.25167
18.75833,54.42667
18.25667,54.18167
18.86,54.83167
18.525,54.11667
19.04333,54.555
18.535,54.32167
18.59833,54.32167
18.74667,54.565
18.685,54.40667
18.14,54.16167
18.485,54.315
18.25167,54.19833
18.69333,54.37
18.26667,54.09667
19.15833,54.57333
18.36,54.18833
19.11167,54.82833
18.99,54.6
19.15,54.58333
19.05667,54.575
18.99833,54.585
18.79167,54.57667
18.435,54.105
18.45,54.10333
19.07,54.45667
19.005,54.55
19.02833,54.54833
19.17667,54.625
18.4235,54.48
19.148,54.77783
18.65183,54.77383
18.62717,54.75083
18.62317,54.7285
18.6305,54.73283
18.663,54.71183
18.66933,54.728
18.98567,54.60083
18.98583,54.60067
18.98667,54.60217
19.1225,54.67333
19.3015,54.735
18.5985,54.03383
18.62467,54.09667
18.70317,54.28667
18.745,54.38517
18.74583,54.38433
18.74667,54.38333
18.70933,54.303
18.78683,54.25167
18.7865,54.2505
19.15383,54.71933
18.27733,54.25533
18.34583,54.40067
18.347,54.4155
18.60283,54.45517
18.75783,54.4365
18.32667,54.21833
18.90167,54.56167
19.03833,54.515
18.32833,54.15167
18.265,54.045
18.43833,54.11833
18.375,54.14833
18.06333,54.05
19.15167,54.775
18.65,54.135
18.34833,54.33667
18.66833,54.66667
18.265,54.33833
19.32667,54.78333
18.575,54.29833
19.03333,54.62833
18.44,54.01833
18.46333,54.03
18.43333,54.17
18.12667,54.115
18.40333,54.14667
18.49333,54.13333
18.33333,54.19333
19.315,54.84333
18.24833,54.10333
19.36833,54.68
19.10667,54.85833
18.61333,54.5
19.20833,54.64
19.32833,54.7
18.47167,54.15333
18.17667,54.26333
18.54667,54.31
18.40333,54.14333
18.40167,54.14833
19.32667,54.785
19.33,54.78333
18.40333,54.15
19.33,54.78333
19.32833,54.785
19.32833,54.78167
18.40333,54.15
19.32667,54.78833
19.32833,54.785
19.32667,54.78333
18.98833,54.605
18.45167,54.03167
19.31833,54.73
19.35333,54.825
19.155,54.78667
18.58833,54.01833
18.18,54.175
18.57,54.28667
19.03833,54.61167
18.34833,54.28667
18.33667,54.22167
18.21833,54.10667
18.90333,54.57833
18.48167,54.135
19.03333,54.515
18.38833,54.13333
18.98,54.405
18.91833,54.57833
19.38167,54.59333
18.14167,54.08667
18.26833,54.12167
18.375,54.13833
19.05667,54.69833
18.97333,54.68833
18.755,54.58
18.72667,54.675
18.76167,54.70333
18.64,54.56
18.88833,54.75667
19.32833,54.705
18.32833,54.035
18.345,54.19667
18.44333,54.21667
19.11667,54.80833
18.915,54.6
18.57333,54.45667
18.48333,54.325
18.455,54.28
18.82167,54.22667
19.23902,54.82563
18.67437,54.5418
18.6676,54.60492
18.65917,54.7296
18.63775,54.73005
18.63768,54.73132
18.63538,54.73105
18.61157,54.7342
18.43085,54.45638
19.04002,54.78383
19.03272,54.85748
19.03452,54.84602
19.09132,54.79465
19.09138,54.79483
18.99968,54.91148
19.05773,54.82513
19.07348,54.80533
19.07905,54.79395
19.07828,54.78712
18.54798,54.67692
18.65233,54.73462
18.65212,54.74558
18.70182,54.79228
19.03822,54.79423
19.09187,54.79595
19.12063,54.82343
18.15833,54.11333
19.0084,54.76913
19.10745,54.80967
19.10633,54.81735
19.10633,54.81733
19.1073,54.81752
19.10677,54.82085
19.11203,54.8059
19.10322,54.79433
19.10593,54.81028
19.10895,54.81452
19.10847,54.79945
19.13353,54.80995
19.10742,54.8195
19.13333,54.81827
19.13922,54.83312
19.03612,54.88805
19.03642,54.88535
19.03585,54.88523
19.0388,54.88197
19.0949,54.80253
18.2209,54.70118
19.28818,54.5391
19.30018,54.5332
19.30017,54.53572
19.29363,54.53803
19.30042,54.53087
19.3023,54.53087
19.28503,54.53413
18.6874,54.12648
18.70388,54.20318
18.74142,54.1933
18.8213,54.34747
18.77153,54.24288
18.76427,54.23325
18.76392,54.23132
18.81485,54.4282
18.76272,54.27838
18.76272,54.27838
18.77178,54.22735
18.61625,54.73523
18.6169,54.73017
18.618,54.72692
18.62705,54.70933
18.70828,54.57485
18.7899,54.48852
18.80872,54.50495
18.90343,54.639
18.78095,54.7802
18.6203,54.64283
18.63618,54.52935
18.74653,54.41242
18.8871,54.52505
18.91728,54.71143
18.8068,54.43933
18.79545,54.5819
18.75168,54.36353
18.7513,54.36342
18.86248,54.43
18.90838,54.4797
18.90733,54.49255
18.93805,54.68658
18.89942,54.53957
18.90573,54.50885
18.9135,54.4838
18.9108,54.47493
18.80677,54.38725
18.75495,54.41445
18.93593,54.63105
19.01827,54.39877
18.24835,54.0016
18.24862,54.00242
18.24857,54.00337
18.24942,54.00727
18.2447,53.9978
18.24667,54.00188
18.2468,54.00242
18.2496,53.99437
18.24722,54.00628
18.2469,53.9962
18.25377,54.00077
18.2565,53.99208
19.2409,54.93694
19.05083,54.70167
19.25557,54.83583
19.15056,54.73556
19.17597,54.76417
19.16778,54.76806
19.1025,54.80111
19.11023,54.88528
19.18556,54.88417
19.16861,54.61667
19.20111,54.65194
19.13828,54.89889
19.16585,54.75222
19.15083,54.68333
19.10167,54.81806
19.11045,54.87389
19.10083,54.78361
19.11102,54.92111
19.15194,54.76667
19.10618,55.04583
19.41667,54.58333
18.71667,54.45
18.58667,54.39667
18.71167,54.65333
19.14667,54.58
19.15,54.58333
19.15833,54.575
18.155,54.11167
18.96667,54.64167
18.72333,54.865
19.02833,54.54833
18.38667,54.20333
18.35,54.195
18.38833,54.29167
18.58167,54.405
18.735,54.36833
18.29833,54.19333
18.30833,54.17333
18.32833,54.19333
18.91167,54.475
18.14,54.07
18.91333,54.36167
18.95667,54.385
18.81,54.26167
18.335,54.2
18.8,54.24833
19.00667,54.39333
18.875,54.46667
18.925,54.45833
18.70667,54.38
18.89667,54.53833
18.85833,54.71333
19.17333,54.87
18.24,54.16833
19.39667,54.72833
19.09833,54.5
18.23833,54.13667
19.33833,54.67667
18.27667,54.135
18.36667,54.15167
18.37333,54.13
18.37,54.23333
18.43333,54.10833
18.42,54.24667
18.17833,54.18167
19.19667,54.70333
19.33333,54.795
18.31667,54.14833
18.89833,54.705
19.33833,54.605
18.18833,54.16667
18.56,54.105
18.33433,54.18067
18.80833,54.47217
19.27461,54.45939
19.31528,54.51786
19.35225,54.63828
19.30594,54.54494
19.37919,54.16786
19.34917,54.56833
18.70953,54.36465
18.84135,54.5634
18.71728,54.35902
18.7166,54.36753
18.72268,54.3756
18.72237,54.3784
18.71653,54.36915
18.71897,54.36953
18.72663,54.37452
18.73028,54.37948
18.71848,54.22
18.72607,54.38083
18.7271,54.37072
18.72745,54.38548
18.71975,54.37838
18.71863,54.37952
18.81857,54.37443
18.71272,54.37388
18.7128,54.37842
18.7132,54.37458
18.7095,54.54132
18.70115,54.36907
18.71905,54.36962
18.70292,54.36708
18.70173,54.36642
18.7281,54.38103
18.671,54.42017
18.67985,54.41197
18.6811,54.39833
18.76628,54.66063
18.71983,54.19695
18.71505,54.19682
18.72347,54.19185
18.72495,54.1872
18.7246,54.19162
18.69955,54.19663
18.70103,54.18573
18.70563,54.18152
18.69217,54.2014
18.69238,54.19085
18.7386,54.21205
18.7247,54.39503
18.74012,54.37328
18.7395,54.37357
18.74225,54.37987
18.44,54.47935
18.69087,54.7048
18.6912,54.6836
18.68805,54.67873
18.70712,54.18305
18.72913,54.18748
18.7888,54.41863
18.71768,54.19992
18.72545,54.18723
18.7288,54.19053
18.73567,54.19213
18.7373,54.19537
18.74047,54.19965
19.13892,54.88143
19.14465,54.88252
19.15362,54.71268
19.25775,54.78192
19.17863,54.89285
19.24068,54.89285
19.161,54.70645
19.20182,54.78373
19.14145,54.6593
19.16667,54.65688
19.32458,54.8239
19.22787,54.85368
19.18553,54.65797
19.12012,54.814
19.11283,54.82363
19.11608,54.82283
19.11212,54.82022
19.106,54.81438
19.10948,54.8162
19.1079,54.81267
19.10982,54.81738
19.11412,54.81642
19.10727,54.60727
19.11107,54.61557
19.0682,54.77513
19.1982,54.88227
19.1958,54.8619
19.20277,54.65562
19.20277,54.60048
19.13788,54.66702
19.17865,54.69808
18.19282,53.80802
18.65065,53.92492
18.6608,53.90457
18.96205,54.14542
18.9942,54.18137
19.18155,54.68738
19.18947,54.64198
19.19365,54.63747
19.19365,54.7766
19.20372,54.77657
19.10548,54.83808
19.10795,54.81
19.1071,54.81638
19.11953,54.83563
19.09107,54.79628
19.09915,54.80073
19.1073,54.78677
19.12072,54.77867
19.12657,54.80297
19.09042,54.08753
19.09815,54.80662
19.098,54.80357
19.1046,54.80945
19.10777,54.81222
19.12023,54.79698
19.11628,54.8095
19.1005,54.77292
19.09908,54.8067
19.10097,54.80688
19.08537,54.75128
19.20318,54.60555
19.2063,54.6083
19.21305,54.61098
19.2133,54.62908
19.22157,54.62478
19.22398,54.63223
19.2663,54.6714
19.27163,54.66957
19.2933,54.6873
19.30317,54.6985
19.31245,54.71187
19.30697,54.71355
19.31268,54.7189
19.34538,54.73505
19.3445,54.72835
19.3415,54.72497
19.35335,54.7402
19.37513,54.74853
19.4118,54.76188
19.40672,54.75822
19.41362,54.76867
19.4212,54.7952
19.42977,54.80397
19.28167,54.83
19.23667,54.75833
19.38333,54.595
19.187,54.77733
19.10333,54.82833
19.30833,54.55167
19.14833,54.80333
19.165,54.77667
19.17333,54.875
18.89167,54.58667
18.81667,54.26167
19.05333,54.53333
18.425,54.16
18.345,54.175
18.385,54.135
18.46,54.00667
18.49833,54.04333
18.69833,54.61333
18.715,54.35833
18.25167,54.425
18.9,54.4
19.16667,54.58333
19.32667,54.785
19.31333,54.85167
19.255,54.8
18.945,54.895
18.79167,54.15333
18.68667,54.53333
18.68333,54.21833
19.14667,54.58667
19.15,54.57667
19.34167,54.73333
19.34333,54.73333
19.325,54.79167
19.33333,54.795
19.405,54.57833
18.58833,54.23
19.06833,54.78
19.19333,54.70167
19.26,54.805
18.88637,54.65452
18.27562,54.32182
18.79565,54.73953
18.77152,54.71638
18.8773,54.78035
18.83783,54.67117
18.89213,54.71285
18.72743,54.76705
18.26585,54.32107
18.85367,54.64705
18.31667,54.23578
18.42112,54.58853
18.85383,54.647
18.9645,54.75722
18.73127,54.82003
18.94455,54.67403
19.06058,54.52113
18.75133,54.71908
18.86492,54.64972
18.83062,54.76645
18.94362,54.67067
18.2776,54.32358
18.8323,54.76583
18.81928,54.61427
18.96265,54.75108
18.245,54.40912
18.85012,54.62327
19.0855,54.76243
18.8473,54.53538
18.69225,54.59118
18.90333,54.70452
18.86208,54.67937
18.84122,54.7564
18.72542,54.73048
18.94137,54.69545
19.72137,54.67897
18.57135,54.71478
18.41212,54.62893
18.62047,54.71545
18.95472,54.80468
19.08235,54.45228
19.06693,54.51932
19.02922,54.54473
19.02948,54.54437
19.03792,54.53703
19.06632,54.52197
19.06943,54.52135
19.06843,54.53502
19.04183,54.55647
19.05162,54.46338
19.0487,54.5291
19.05907,54.53693
19.0604,54.53672
19.0605,54.53677
19.0704,54.53838
19.06252,54.55048
19.05568,54.55108
19.05233,54.54195
19.0586,54.53503
19.06155,54.53462
18.91925,54.26692
18.56528,54.0807
18.50428,54.0859
18.17998,54.20367
18.5645,54.09627
18.56095,54.09983
18.5581,54.1039
18.5624,54.10895
18.5497,54.12023
18.9622,54.59012
18.9622,54.59012
18.97923,54.62818
19.01982,54.51398
19.02542,54.50633
19.04028,54.49387
19.04587,54.49452
19.0456,54.494
19.04892,54.49267
19.05025,54.49242
19.06013,54.53182
19.06027,54.54348
19.06045,54.54367
19.05877,54.54738
19.05978,54.56268
19.06003,54.5788
19.04493,54.47637
19.04797,54.48912
19.0504,54.4906
19.05335,54.49323
19.06228,54.49735
18.64482,54.00393
18.34867,54.214
18.30583,54.14967
19.32833,54.76333
18.52833,54.00333
19.34167,54.56
18.63,54.05
19.18833,54.79833
19.17667,54.67833
18.39167,54.16
18.40833,54.13
18.34333,54.09333
18.46167,54.01
18.20167,54.28
18.18167,54.09667
18.61833,54.155
18.45833,54.57167
18.24333,54.135
18.98,54.54167
18.88,54.61667
18.31167,54.145
18.395,54.27
18.395,54.13667
18.22167,54.1
19.17833,54.825
19.3,54.66833
19.03167,54.51167
19.16,54.58667
19.38333,54.59333
18.16333,54.16
19.33167,54.78333
19.33015,54.77972
18.97833,54.40833
18.695,54.25
18.91333,54.41667
19.205,54.52667
19.09667,54.79167
19.30667,54.55167
19.26,54.48833
18.66667,54.16
18.91833,54.40833
18.625,54.43
19.405,54.57
19.335,54.66333
19.16333,54.66833
19.39667,54.56333
19.07333,54.74833
19.13667,54.56333
19.11333,54.75
18.51667,54.22833
19.39,54.55833
19.105,54.81833
19.16667,54.87167
19.28833,54.695
18.925,54.59833
19.105,54.81167
18.89333,54.73167
19.18167,54.57833
19.405,54.575
18.20833,54.12
18.58167,54.19667
19.16667,54.40333
19.05167,54.765
19.24333,54.53667
19.095,54.73167
19.165,54.40333
18.35333,54.235
19.39833,54.595
19.125,54.67833
19.325,54.78167
18.63167,54.23167
19.065,54.76167
19.135,54.565
18.535,54.13333
19.055,54.75333
19.21667,54.65667
19.09167,54.38667
19.085,54.77
19.38667,54.57667
19.39667,54.55833
19.39833,54.56333
19.15547,54.5555
19.126,54.85633
19.15314,54.96017
19.19217,54.9855
19.29667,54.9336
19.30022,54.85844
19.36947,54.83828
19.38517,54.83367
19.26831,54.84694
19.23439,54.91681
19.21939,54.91858
19.22119,54.95961
19.22878,54.93953
19.75667,54.93667
19.17117,54.906
19.19733,54.91717
19.22478,54.92317
19.23139,54.92333
19.23439,54.91681
19.25317,54.83617
19.258,54.83567
19.31783,54.7295
19.22483,54.89417
19.1402,54.68142
19.16365,54.66127
18.26817,54.15067
42.33333,89.33333
43.04639,22.86389
45.7,43.7
25.22367,0.8456
25.15592,0.82213
25.08683,0.8324
27.86667,0.45
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
